household_id,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,collection_date_1a,collection_time_1a,collector,femalea_unfed,femalea_bloodfed,femalea_hg,femalea_gravid,femalea_ud,femalea_total,femalea_total_archived,male_anopheles,femalec_unfed,femalec_bloodfed,femalec_hg,femalec_gravid,femalec_ud,femalec_total,femalec_archive,male_culicine,notes_1a,form_enterer,date_entered_1a,formchecker,date_checked_1a,ento_form_1a_immediately_processed_summary_complete
K17,april_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-04-26,,6,0,0,0,0,0,0,,0,2,0,0,0,0,2,,0,,3,2022-04-26,1,2022-04-26,2
K17,april_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-04-04,,6,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,3,2022-04-26,1,2022-04-26,2
K17,may_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-05-23,,7,0,0,0,0,0,0,,0,11,0,0,2,0,13,,34,,3,2022-05-30,1,2022-05-30,2
K17,may_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-05-16,,7,0,0,0,0,0,0,,0,6,2,1,0,0,9,,8,,3,2022-05-30,1,2022-05-30,2
K17,june_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-06-20,,8,0,0,0,0,0,0,,0,9,16,7,8,0,40,,23,,3,2022-06-30,1,2022-06-30,2
K17,june_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-06-13,,8,0,0,0,0,0,0,,0,15,3,33,6,0,57,,52,,3,2022-06-30,1,2022-06-30,2
K17,july_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-07-18,,9,0,0,0,0,0,0,,0,1,0,0,0,0,1,,1,,3,2022-07-19,1,2022-07-19,2
K17,july_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-07-25,,5,0,0,0,0,0,0,,0,1,0,2,0,0,3,,3,,4,2022-08-02,1,2022-08-02,2
K17,august_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-08-01,,5,0,0,0,0,0,0,,0,3,1,0,3,0,7,,5,,4,2022-08-04,1,2022-08-04,2
K17,august_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-08-22,,5,0,0,0,0,0,0,,0,0,0,0,0,0,0,,7,,4,2022-08-23,1,2022-08-23,2
K17,september_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-09-19,,4,0,0,0,0,0,0,,0,1,3,1,1,0,6,,3,,3,2022-09-23,1,2022-09-23,2
K17,september_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-09-12,,2,0,0,0,0,0,0,,0,7,1,26,3,0,37,,21,,3,2022-09-23,1,2022-09-23,2
K17,october_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-10-17,,2,0,0,0,0,0,0,,0,1,1,0,0,0,2,,0,,4,2022-10-19,1,2022-10-19,2
K17,october_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-10-24,,2,0,0,0,0,0,0,,0,4,2,0,1,0,7,,0,,11,2022-10-24,1,2022-11-02,2
K17,november_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-11-14,,6,0,0,0,0,0,0,,0,8,0,13,1,0,22,,0,,13,2022-11-15,,2022-11-15,0
K17,november_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-11-21,,6,0,0,0,0,0,0,,0,4,0,2,3,0,9,,2,,12,2022-11-22,1,2022-11-22,2
K17,december_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-12-19,,7,0,0,0,0,0,0,,0,1,1,1,2,0,5,,1,,10,2022-12-19,1,2022-12-19,2
L01,january_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-01-17,,4,0,0,0,0,0,0,,1,42,6,30,33,2,113,,251,,3,2020-04-08,1,2020-04-08,1
L01,january_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-01-31,,4,0,0,0,0,0,0,,1,4,4,28,10,0,46,,64,,3,2020-04-08,1,2020-04-08,1
L01,february_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-02-28,,5,0,0,0,0,0,0,,2,13,2,37,38,0,90,,126,,3,2020-04-20,1,2020-04-20,1
L01,march_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-03-06,,2,0,0,0,0,0,0,,0,9,12,13,8,0,42,,60,,3,2020-04-28,1,2020-04-28,1
L01,march_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-03-13,,2,0,0,0,0,0,0,,1,7,4,10,17,0,38,,48,,3,2020-04-28,1,2020-04-28,1
L01,june_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-06-05,,5,0,0,0,0,0,0,,0,55,2,49,29,0,135,,196,,3,2020-06-05,1,2020-06-05,1
L01,june_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-06-12,,5,0,0,0,0,0,0,,2,67,2,31,15,3,118,,187,,3,2020-06-16,1,2020-06-16,1
L01,june_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-06-26,,5,0,0,1,0,0,1,,0,91,15,52,28,2,188,,191,,3,2020-06-29,1,2020-06-29,1
L01,july_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-07-17,,6,0,0,0,0,0,0,,0,7,4,10,6,0,27,,17,,3,2020-07-28,1,2020-07-28,1
L01,july_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-07-10,,6,0,0,0,0,0,0,,0,12,2,27,13,0,54,,45,,4,2020-07-28,1,2020-07-28,1
L01,july_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-07-31,,6,0,0,0,0,0,0,,0,59,23,88,24,0,194,,254,,3,2020-07-31,1,2020-07-31,1
L01,august_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-08-07,,9,0,0,0,0,0,0,,0,2,1,0,8,0,11,,46,,3,2020-08-31,1,2020-08-31,2
L01,august_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-08-14,,9,0,0,0,0,0,0,,0,0,1,1,3,0,5,,16,,3,2020-08-31,1,2020-08-31,2
L01,august_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-08-28,,9,0,0,0,0,0,0,,0,1,0,0,2,0,3,,8,,3,2020-09-01,1,2020-09-01,2
L01,september_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-09-04,,3,0,0,0,0,0,0,,0,1,0,2,0,0,3,,1,,3,2020-09-14,1,2020-09-14,2
L01,september_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-09-11,,3,0,0,0,0,0,0,,0,3,0,1,1,0,5,,0,,3,2020-09-15,1,2020-09-15,2
L01,september_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-09-25,,3,0,0,0,0,0,0,,0,0,0,4,1,0,5,,0,,5,2020-09-25,1,2020-09-25,2
L01,october_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-10-09,,5,0,0,0,0,0,0,,0,57,97,125,71,0,350,,261,,4,2020-10-09,1,2020-10-09,2
L01,october_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-10-16,,5,0,0,0,0,0,0,,0,101,132,128,77,0,438,,352,,3,2020-10-21,1,2020-10-21,2
L01,october_2020_arm_1,ento_form_1a_immediately_processed_summary,4,2020-10-30,,5,0,0,0,0,0,0,,0,260,86,90,45,2,483,,929,,4,2020-10-30,1,2020-10-30,2
L01,november_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-11-06,,7,0,0,0,0,0,0,,0,91,67,215,124,0,497,,761,,3,2020-11-18,1,2020-11-18,2
L01,november_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-11-13,,7,0,0,0,0,0,0,,0,111,43,51,75,0,280,,707,,3,2020-11-18,1,2020-11-18,2
L01,november_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-11-27,,7,0,0,0,0,0,0,,1,25,9,25,42,0,101,,222,,5,2020-11-27,1,2020-11-27,2
L01,december_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-12-04,,6,0,0,0,0,0,0,,0,7,4,13,8,0,32,,88,,3,2020-12-10,1,2020-12-10,2
L01,december_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-12-18,,6,0,0,0,0,0,0,,0,3,0,4,3,0,10,,34,,5,2020-12-18,1,2020-12-18,2
L01,january_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-01-08,,4,0,0,0,0,0,0,,0,1,0,2,1,0,4,,11,,4,2021-02-01,1,2021-02-01,2
L01,january_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-01-15,,4,0,0,0,0,0,0,,0,0,0,1,1,0,2,,0,,4,2021-02-01,1,2021-02-01,2
L01,january_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-01-29,,4,0,0,0,0,0,0,,1,0,0,1,0,0,1,,3,,4,2021-02-01,1,2021-02-01,2
L01,feburary_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-02-05,,9,0,0,0,0,0,0,,1,1,2,2,1,0,6,,2,,4,2021-03-01,1,2021-03-01,2
L01,feburary_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-02-26,,9,0,0,0,0,0,0,,0,2,3,5,6,0,16,,15,,4,2021-03-01,1,2021-03-01,2
L01,march_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-03-05,,3,0,2,0,2,0,4,,0,0,0,0,0,0,0,,0,,3,2021-03-28,1,2021-03-28,2
L01,march_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-03-26,,6,0,1,0,0,0,1,,0,0,0,1,0,0,1,,1,,3,2021-03-28,1,2021-03-28,2
L01,april_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-04-09,,7,0,1,0,0,0,1,,0,0,0,0,0,0,0,,2,,3,2021-04-25,1,2021-04-25,2
L01,april_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-04-30,,7,0,0,0,0,0,0,,2,2,3,1,0,0,6,,2,,5,2021-05-11,1,2021-05-11,2
L01,may_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-05-07,,4,0,0,0,0,0,0,,0,0,1,3,3,1,8,,4,,5,2021-05-11,1,2021-05-11,2
L01,may_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-05-28,,2,0,0,1,1,0,2,,0,3,11,16,14,0,44,,20,,5,2021-06-08,1,2021-06-08,2
L01,june_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-06-04,,3,0,0,0,2,0,2,,2,49,0,84,31,0,164,,79,,5,2021-06-08,1,2021-06-08,2
L01,june_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-06-25,,6,0,0,0,0,0,0,,0,21,5,30,12,0,68,,88,,4,2021-07-01,1,2021-07-01,2
L01,july_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-07-02,,10,0,0,0,0,0,0,,0,36,7,31,14,0,88,,80,,6,2021-07-19,1,2021-07-19,2
L01,july_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-07-09,,10,0,0,0,1,0,1,,1,43,19,63,16,0,141,,132,,6,2021-07-22,1,2021-07-22,2
L01,july_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-07-30,,10,0,0,0,0,0,0,,0,28,8,19,21,0,76,,79,,6,2021-08-04,1,2021-08-04,2
L01,august_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-08-06,,3,0,0,0,0,0,0,,0,32,0,11,14,2,59,,98,,6,2021-08-19,1,2021-08-19,2
L01,august_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-08-27,,10,0,0,0,0,0,0,,0,8,18,27,14,0,67,,41,,6,2021-09-01,1,2021-09-01,2
L01,september_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-09-03,,7,0,0,0,0,0,0,,1,16,0,56,27,4,103,,117,,3,2021-10-06,1,2021-10-06,2
L01,september_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-09-10,,7,0,0,0,0,0,0,,0,19,34,26,46,0,125,,59,,3,2021-10-07,1,2021-10-07,2
L01,october_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-10-01,,6,0,0,0,0,0,0,,0,3,8,7,3,0,21,,17,,3,2021-10-28,1,2021-10-28,2
L01,october_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-10-08,,3,0,0,0,0,0,0,,0,55,21,15,19,0,110,,149,,3,2021-10-28,1,2021-10-28,2
L01,october_2021_arm_1,ento_form_1a_immediately_processed_summary,4,2021-10-29,,6,0,0,0,0,0,0,,0,48,8,16,18,0,90,,298,,3,2021-10-29,1,2021-10-29,2
L01,november_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-11-26,,7,0,0,0,0,0,0,,0,162,48,48,46,0,304,,656,,3,2021-11-29,1,2021-11-29,2
L01,november_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-11-05,,7,0,1,0,0,0,1,,0,133,50,85,89,0,357,,784,,3,2021-11-29,1,2021-11-29,2
L01,december_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-12-03,,5,0,0,0,0,0,0,,0,67,53,99,58,0,277,,499,,3,2021-12-21,1,2021-12-21,2
L01,january_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-01-28,,6,0,0,0,0,0,0,,0,3,0,3,4,0,10,,22,,3,2022-01-31,1,2022-01-31,2
L01,january_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-01-07,,6,0,0,0,0,0,0,,0,6,0,9,8,0,23,,68,,3,2022-01-31,1,2022-01-31,2
L01,february_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-02-04,,10,0,0,0,0,0,0,,0,0,1,0,1,0,2,,9,,3,2022-02-16,1,2022-02-16,2
L01,february_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-02-25,,10,0,0,0,0,0,0,,0,0,2,2,3,0,7,,1,,3,2022-02-28,1,2022-02-28,2
L01,march_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-03-25,,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,3,2022-03-30,1,2022-03-30,2
L01,march_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-03-04,,2,0,0,0,0,0,0,,0,3,0,1,2,0,6,,2,,3,2022-03-30,1,2022-03-30,2
L01,april_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-04-14,,8,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,3,2022-04-26,1,2022-04-26,2
L01,may_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-05-27,,4,0,0,0,0,0,0,,0,87,43,39,33,3,205,,248,,3,2022-06-06,1,2022-06-06,2
L01,may_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-05-06,,5,0,0,0,0,0,0,,0,11,6,13,12,0,42,,49,,3,2022-06-06,1,2022-06-06,2
L01,june_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-06-24,,6,0,0,0,0,0,0,,0,366,53,48,34,1,502,,387,,3,2022-07-04,1,2022-07-04,2
L01,june_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-06-03,,6,0,0,0,0,0,0,,0,168,14,44,13,2,241,,276,,3,2022-07-04,1,2022-07-04,2
L01,july_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-07-01,,4,0,0,0,0,0,0,,0,105,34,21,26,0,186,,203,,3,2022-07-19,1,2022-07-19,2
L01,july_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-07-29,,4,0,0,0,0,0,0,,0,315,5,19,40,3,382,,621,,4,2022-08-04,1,2022-08-04,2
L01,august_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-08-05,,8,0,0,0,0,0,0,,0,194,13,25,22,5,259,,475,,4,2022-08-17,1,2022-08-17,2
L01,august_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-08-26,,2,0,0,0,0,0,0,,0,0,24,17,6,0,47,,16,,3,2022-09-01,1,2022-09-01,2
L01,september_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-09-30,,5,0,0,0,0,0,0,,0,66,38,50,20,1,175,,181,,3,2022-10-13,1,2022-10-13,2
L01,september_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-09-23,,5,0,0,0,0,0,0,,0,91,31,23,24,3,172,,248,,3,2022-10-13,1,2022-10-13,2
L01,september_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-09-02,,5,0,0,0,0,0,0,,0,111,76,20,27,0,234,,266,,3,2022-10-13,1,2022-10-13,2
L01,october_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-10-28,,3,0,0,0,0,0,0,,0,48,46,25,40,0,159,,212,,12,2022-10-28,1,2022-10-28,2
L01,october_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-10-21,,9,0,0,0,0,0,0,,0,50,76,38,36,0,200,,290,,12,2022-10-28,1,2022-10-28,2
L01,november_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-11-04,,4,0,0,0,0,0,0,,0,73,40,57,41,2,213,,275,,10,2022-11-04,1,2022-11-04,2
L01,november_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-11-25,,8,0,0,0,0,0,0,,0,11,2,6,15,0,34,,45,,13,2022-11-25,1,2022-11-25,2
L01,december_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-12-02,,6,0,0,0,0,0,0,,0,9,8,17,4,0,38,,35,,12,2022-12-05,1,2022-12-05,2
L01,december_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-12-23,,4,0,0,0,0,0,0,,0,2,2,3,4,0,11,,17,,10,2022-12-23,1,2022-12-23,2
L02,january_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-01-17,,3,0,0,0,0,0,0,,0,18,1,48,19,3,89,,15,,3,2020-04-08,1,2020-04-08,1
L02,january_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-01-31,,3,0,0,0,0,0,0,,0,10,0,2,7,0,19,,14,,3,2020-04-08,1,2020-04-08,1
L02,february_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-02-07,,8,0,0,0,0,0,0,,0,0,1,3,2,0,6,,7,,3,2020-04-20,1,2020-04-20,1
L02,february_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-02-28,,8,0,0,0,0,0,0,,0,11,1,26,13,0,51,,53,,3,2020-04-20,1,2020-04-20,1
L02,march_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-03-06,,7,0,0,0,0,0,0,,0,6,0,24,9,0,39,,57,,3,2020-04-28,1,2020-04-28,1
L02,march_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-03-13,,7,0,0,0,0,0,0,,0,1,0,13,4,0,18,,25,,3,2020-04-28,1,2020-04-28,1
L02,june_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-06-05,,9,0,0,0,0,0,0,,0,5,10,7,7,0,29,,12,,3,2020-06-05,1,2020-06-05,1
L02,june_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-06-12,,9,0,0,0,0,0,0,,0,1,4,8,1,0,14,,4,,3,2020-06-16,1,2020-06-16,1
L02,june_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-06-26,,9,0,0,0,0,0,0,,0,0,2,1,3,0,6,,2,,3,2020-06-29,1,2020-06-29,1
L02,july_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-07-17,,7,0,0,0,0,0,0,,0,2,2,3,4,0,11,,10,,3,2020-07-27,1,2020-07-27,1
L02,july_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-07-10,,7,0,0,0,0,0,0,,0,1,7,13,2,0,23,,7,,4,2020-07-28,1,2020-07-28,1
L02,july_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-07-31,,7,0,0,0,0,0,0,,0,3,12,10,6,0,31,,4,,3,2020-07-31,1,2020-07-31,1
L02,august_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-08-07,,4,0,0,0,0,0,0,,0,0,0,3,0,0,3,,3,,3,2020-08-31,1,2020-08-31,2
L02,august_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-08-14,,4,0,0,0,0,0,0,,0,0,2,2,4,1,9,,5,,3,2020-08-31,1,2020-08-31,2
L02,august_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-08-28,,4,0,0,0,0,0,0,,0,1,0,0,0,0,1,,1,,3,2020-09-01,1,2020-09-01,2
L02,september_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-09-04,,5,0,0,0,0,0,0,,0,0,0,1,0,1,2,,0,,4,2020-09-14,1,2020-09-14,2
L02,september_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-09-11,,5,0,0,0,0,0,0,,0,2,11,4,0,0,17,,2,,3,2020-09-15,1,2020-09-15,2
L02,september_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-09-25,,5,0,0,0,0,0,0,,0,6,18,10,0,0,34,,10,,3,2020-09-25,1,2020-09-25,2
L02,october_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-10-09,,4,0,0,0,0,0,0,,0,37,32,25,44,0,138,,148,,4,2020-10-09,1,2020-10-09,2
L02,october_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-10-16,,4,0,1,0,0,0,1,,0,14,48,18,29,1,110,,35,,3,2020-10-21,1,2020-10-21,2
L02,october_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-10-30,,4,0,0,0,0,0,0,,0,19,57,53,29,0,158,,43,,4,2020-10-30,1,2020-10-30,2
L02,november_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-11-18,,3,0,0,0,0,0,0,,0,22,1,58,25,4,110,,105,,3,2020-11-18,1,2020-11-18,2
L02,november_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-11-13,,3,0,0,0,0,0,0,,0,5,0,3,5,0,13,,17,,3,2020-11-18,1,2020-11-18,2
L02,november_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-11-27,,3,0,0,0,0,0,0,,0,2,0,5,3,0,10,,3,,5,2020-11-27,1,2020-11-27,2
L02,december_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-12-04,,8,0,0,0,0,0,0,,0,0,0,0,0,0,0,,2,,3,2020-12-07,1,2020-12-07,2
L02,december_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-12-18,,8,0,0,0,0,0,0,,0,0,0,3,1,0,4,,3,,5,2020-12-18,1,2020-12-18,2
L02,january_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-01-15,,9,0,1,0,0,0,1,,0,1,3,2,1,0,7,,5,,4,2021-02-01,1,2021-02-01,2
L02,january_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-01-29,,9,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,4,2021-02-01,1,2021-02-01,2
L02,feburary_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-02-05,,7,0,0,0,0,0,0,,0,0,0,1,0,0,1,,2,,4,2021-03-01,1,2021-03-01,2
L02,feburary_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-02-26,,7,0,0,0,0,0,0,,0,0,0,1,0,0,1,,0,,4,2021-03-01,1,2021-03-01,2
L02,march_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-03-05,,6,0,0,0,0,0,0,,0,0,0,1,0,0,1,,0,,3,2021-03-28,1,2021-03-28,2
L02,march_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-03-26,,6,0,0,0,0,0,0,,2,0,0,0,1,0,1,,1,,3,2021-03-28,1,2021-03-28,2
L02,april_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-04-09,,7,0,2,1,0,0,3,,0,0,0,0,0,0,0,,0,,3,2021-04-25,1,2021-04-25,2
L02,april_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-04-30,,2,1,1,0,0,0,2,,1,0,0,0,0,0,0,,0,,5,2021-05-11,1,2021-05-11,2
L02,may_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-05-07,,4,0,3,0,1,0,4,,1,0,2,1,3,0,6,,6,,5,2021-05-11,1,2021-05-11,2
L02,may_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-05-28,,4,0,2,1,1,0,4,,0,7,19,9,15,2,52,,22,,5,2021-06-09,1,2021-06-09,2
L02,june_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-06-04,,3,0,0,1,0,0,1,,0,12,6,70,10,0,98,,7,,5,2021-06-08,1,2021-06-08,2
L02,june_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-06-25,,3,0,0,0,0,0,0,,2,5,7,77,10,0,99,,44,,4,2021-07-01,1,2021-07-01,2
L02,july_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-07-02,,10,0,0,0,0,0,0,,0,16,4,7,6,0,33,,34,,6,2021-07-19,1,2021-07-19,2
L02,july_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-07-09,,10,0,0,0,0,0,0,,0,12,19,6,11,0,48,,59,,6,2021-07-22,1,2021-07-22,2
L02,july_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-07-30,,10,0,0,0,0,0,0,,0,15,2,7,7,0,31,,63,,6,2021-08-04,1,2021-08-04,2
L02,august_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-08-06,,3,0,0,0,0,0,0,,0,2,0,2,1,0,5,,6,,6,2021-08-19,1,2021-08-19,2
L02,august_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-08-27,,9,0,0,0,0,0,0,,0,2,0,0,3,0,5,,13,,6,2021-09-01,1,2021-09-01,2
L02,september_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-09-03,,7,0,0,0,0,0,0,,0,4,0,11,2,0,17,,2,,3,2021-10-06,1,2021-10-06,2
L02,september_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-09-10,,7,0,0,0,0,0,0,,0,7,12,4,12,0,35,,34,,3,2021-10-07,1,2021-10-07,2
L02,october_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-10-01,,6,0,0,0,0,0,0,,0,8,18,16,12,0,54,,25,,3,2021-10-28,1,2021-10-28,2
L02,october_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-10-08,,3,0,0,0,0,0,0,,0,5,12,6,0,0,23,,4,,3,2021-10-28,1,2021-10-28,2
L02,october_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-10-29,,6,0,0,0,0,0,0,,0,12,17,5,3,0,37,,87,,3,2021-10-29,1,2021-10-29,2
L02,november_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-11-26,,2,0,1,0,0,0,1,,0,35,4,15,10,0,64,,156,,3,2021-11-29,1,2021-11-29,2
L02,november_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-11-05,,2,0,0,0,0,0,0,,0,21,16,14,4,0,55,,36,,3,2021-11-29,1,2021-11-29,2
L02,december_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-12-03,,5,0,0,0,0,0,0,,0,29,3,16,10,2,60,,94,,3,2021-12-21,1,2021-12-21,2
L02,january_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-01-28,,8,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,,3,2022-01-31,1,2022-01-31,2
L02,february_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-02-04,,5,0,0,0,0,0,0,,0,0,0,1,0,0,1,,1,,3,2022-02-16,1,2022-02-16,2
L02,february_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-02-25,,2,0,0,0,0,0,0,,0,0,0,2,0,0,2,,1,,3,2022-02-28,1,2022-02-28,2
